사용일,호선,노선명,역명,역명_원본,승차총승객수,하차총승객수,총승객수
2015-10-07,,경부선,신도림역,신도림,4789,4566,9355
2015-10-08,,경부선,신도림역,신도림,4716,4807,9523
2015-10-09,,경부선,신도림역,신도림,3240,3505,6745
2015-10-10,,경부선,신도림역,신도림,2756,3333,6089
2015-10-11,,경부선,신도림역,신도림,2067,2443,4510
2015-10-12,,경부선,신도림역,신도림,4511,4380,8891
2015-10-13,,경부선,신도림역,신도림,4744,4681,9425
2015-10-14,,경부선,신도림역,신도림,4838,4646,9484
2015-10-15,,경부선,신도림역,신도림,4789,4601,9390
2015-10-16,,경부선,신도림역,신도림,4773,4800,9573
2015-10-17,,경부선,신도림역,신도림,3925,4104,8029
2015-10-18,,경부선,신도림역,신도림,2715,2877,5592
2015-10-19,,경부선,신도림역,신도림,4653,4459,9112
2015-10-20,,경부선,신도림역,신도림,4717,4533,9250
2015-10-21,,경부선,신도림역,신도림,4688,4527,9215
2015-10-22,,경부선,신도림역,신도림,4591,4514,9105
2015-10-23,,경부선,신도림역,신도림,4767,4687,9454
2015-10-24,,경부선,신도림역,신도림,3784,4130,7914
2015-10-25,,경부선,신도림역,신도림,2695,2866,5561
2015-10-26,,경부선,신도림역,신도림,4360,4306,8666
2015-10-27,,경부선,신도림역,신도림,4212,4216,8428
2015-10-28,,경부선,신도림역,신도림,4525,4518,9043
2015-10-29,,경부선,신도림역,신도림,4275,4199,8474
2015-10-30,,경부선,신도림역,신도림,4311,4362,8673
2015-10-31,,경부선,신도림역,신도림,3393,3847,7240
2015-11-01,,경부선,신도림역,신도림,2338,2642,4980
2015-11-02,,경부선,신도림역,신도림,4478,4362,8840
2015-11-03,,경부선,신도림역,신도림,4495,4397,8892
2015-11-04,,경부선,신도림역,신도림,4611,4520,9131
2015-11-05,,경부선,신도림역,신도림,4619,4483,9102
2015-11-06,,경부선,신도림역,신도림,4376,4343,8719
2015-11-07,,경부선,신도림역,신도림,2442,3289,5731
2015-11-08,,경부선,신도림역,신도림,1720,2167,3887
2015-11-09,,경부선,신도림역,신도림,4293,4340,8633
2015-11-10,,경부선,신도림역,신도림,4395,4252,8647
2015-11-11,,경부선,신도림역,신도림,4690,4518,9208
2015-11-12,,경부선,신도림역,신도림,4560,4492,9052
2015-11-13,,경부선,신도림역,신도림,3666,3931,7597
2015-11-14,,경부선,신도림역,신도림,3043,3755,6798
2015-11-15,,경부선,신도림역,신도림,2657,2871,5528
2015-11-16,,경부선,신도림역,신도림,4026,4041,8067
2015-11-17,,경부선,신도림역,신도림,4524,4619,9143
2015-11-18,,경부선,신도림역,신도림,4016,4078,8094
2015-11-19,,경부선,신도림역,신도림,4387,4353,8740
2015-11-20,,경부선,신도림역,신도림,4561,4531,9092
2015-11-21,,경부선,신도림역,신도림,3427,3921,7348
2015-11-22,,경부선,신도림역,신도림,2372,2766,5138
2015-11-23,,경부선,신도림역,신도림,4120,4117,8237
2015-11-24,,경부선,신도림역,신도림,4143,4199,8342
2015-11-25,,경부선,신도림역,신도림,3861,3845,7706
2015-11-26,,경부선,신도림역,신도림,3776,3858,7634
2015-11-27,,경부선,신도림역,신도림,3832,3887,7719
2015-11-28,,경부선,신도림역,신도림,2755,3352,6107
2015-11-29,,경부선,신도림역,신도림,1756,2141,3897
2015-11-30,,경부선,신도림역,신도림,4055,3994,8049
2015-12-01,,경부선,신도림역,신도림,4161,4114,8275
2015-12-02,,경부선,신도림역,신도림,3648,3697,7345
2015-12-03,,경부선,신도림역,신도림,3674,3800,7474
2015-12-04,,경부선,신도림역,신도림,4031,4102,8133
2015-12-05,,경부선,신도림역,신도림,3029,3661,6690
2015-12-06,,경부선,신도림역,신도림,2184,2328,4512
2015-12-07,,경부선,신도림역,신도림,4013,4004,8017
2015-12-08,,경부선,신도림역,신도림,4039,4170,8209
2015-12-09,,경부선,신도림역,신도림,4236,4244,8480
2015-12-10,,경부선,신도림역,신도림,4033,4091,8124
2015-12-11,,경부선,신도림역,신도림,4160,4349,8509
2015-12-12,,경부선,신도림역,신도림,3221,3877,7098
2015-12-13,,경부선,신도림역,신도림,2241,2480,4721
2015-12-14,,경부선,신도림역,신도림,3750,3960,7710
2015-12-15,,경부선,신도림역,신도림,4098,3981,8079
2015-12-16,,경부선,신도림역,신도림,3810,3867,7677
2015-12-17,,경부선,신도림역,신도림,3645,3762,7407
2015-12-18,,경부선,신도림역,신도림,3804,4090,7894
2015-12-19,,경부선,신도림역,신도림,3370,3935,7305
2015-12-20,,경부선,신도림역,신도림,2270,2405,4675
2015-12-21,,경부선,신도림역,신도림,3672,3891,7563
2015-12-22,,경부선,신도림역,신도림,4050,4151,8201
2015-12-23,,경부선,신도림역,신도림,4053,4233,8286
2015-12-24,,경부선,신도림역,신도림,3918,4062,7980
2015-12-25,,경부선,신도림역,신도림,2246,2658,4904
2015-12-26,,경부선,신도림역,신도림,2521,3036,5557
2015-12-27,,경부선,신도림역,신도림,1675,1945,3620
2015-12-28,,경부선,신도림역,신도림,3435,3612,7047
2015-12-29,,경부선,신도림역,신도림,3645,3765,7410
2015-12-30,,경부선,신도림역,신도림,3713,3946,7659
2015-12-31,,경부선,신도림역,신도림,3647,3541,7188
2016-01-01,,경부선,신도림역,신도림,1433,1596,3029
2016-01-02,,경부선,신도림역,신도림,2438,2566,5004
2016-01-03,,경부선,신도림역,신도림,1817,2054,3871
2016-01-04,,경부선,신도림역,신도림,3719,3733,7452
2016-01-05,,경부선,신도림역,신도림,3564,3653,7217
2016-01-06,,경부선,신도림역,신도림,3674,3797,7471
2016-01-07,,경부선,신도림역,신도림,3613,3707,7320
2016-01-08,,경부선,신도림역,신도림,3762,3874,7636
2016-01-09,,경부선,신도림역,신도림,2797,3101,5898
2016-01-10,,경부선,신도림역,신도림,1891,2100,3991
2016-01-11,,경부선,신도림역,신도림,3493,3581,7074
2016-01-12,,경부선,신도림역,신도림,3519,3510,7029
2016-01-13,,경부선,신도림역,신도림,3592,3575,7167
2016-01-14,,경부선,신도림역,신도림,3672,3700,7372
2016-01-15,,경부선,신도림역,신도림,3857,3891,7748
2016-01-16,,경부선,신도림역,신도림,2775,3290,6065
2016-01-17,,경부선,신도림역,신도림,1981,2216,4197
2016-01-18,,경부선,신도림역,신도림,3317,3338,6655
2016-01-19,,경부선,신도림역,신도림,2944,2942,5886
2016-01-20,,경부선,신도림역,신도림,3175,3169,6344
2016-01-21,,경부선,신도림역,신도림,3308,3309,6617
2016-01-22,,경부선,신도림역,신도림,3377,3502,6879
2016-01-23,,경부선,신도림역,신도림,2097,2450,4547
2016-01-24,,경부선,신도림역,신도림,1177,1252,2429
2016-01-25,,경부선,신도림역,신도림,3148,3106,6254
2016-01-26,,경부선,신도림역,신도림,3384,3482,6866
2016-01-27,,경부선,신도림역,신도림,3693,3685,7378
2016-01-28,,경부선,신도림역,신도림,3537,3589,7126
2016-01-29,,경부선,신도림역,신도림,3599,3753,7352
2016-01-30,,경부선,신도림역,신도림,2859,3164,6023
2016-01-31,,경부선,신도림역,신도림,1704,1873,3577
2016-02-01,,경부선,신도림역,신도림,3292,3307,6599
2016-02-02,,경부선,신도림역,신도림,3324,3390,6714
2016-02-03,,경부선,신도림역,신도림,3537,3627,7164
2016-02-04,,경부선,신도림역,신도림,3587,3470,7057
2016-02-05,,경부선,신도림역,신도림,3608,3616,7224
2016-02-06,,경부선,신도림역,신도림,1941,2054,3995
2016-02-07,,경부선,신도림역,신도림,1197,998,2195
2016-02-08,,경부선,신도림역,신도림,1080,1268,2348
2016-02-09,,경부선,신도림역,신도림,1396,1637,3033
2016-02-10,,경부선,신도림역,신도림,1943,2275,4218
2016-02-11,,경부선,신도림역,신도림,3409,3696,7105
2016-02-12,,경부선,신도림역,신도림,3347,3642,6989
2016-02-13,,경부선,신도림역,신도림,2522,2838,5360
2016-02-14,,경부선,신도림역,신도림,1597,1786,3383
2016-02-15,,경부선,신도림역,신도림,3312,3390,6702
2016-02-16,,경부선,신도림역,신도림,3423,3563,6986
2016-02-17,,경부선,신도림역,신도림,3836,3900,7736
2016-02-18,,경부선,신도림역,신도림,3648,3793,7441
2016-02-19,,경부선,신도림역,신도림,3872,3900,7772
2016-02-20,,경부선,신도림역,신도림,2898,3459,6357
2016-02-21,,경부선,신도림역,신도림,1920,2150,4070
2016-02-22,,경부선,신도림역,신도림,3651,3797,7448
2016-02-23,,경부선,신도림역,신도림,3599,3748,7347
2016-02-24,,경부선,신도림역,신도림,3597,3660,7257
2016-02-25,,경부선,신도림역,신도림,3706,3782,7488
2016-02-26,,경부선,신도림역,신도림,3734,3913,7647
2016-02-27,,경부선,신도림역,신도림,3092,3683,6775
2016-02-28,,경부선,신도림역,신도림,1797,2101,3898
2016-02-29,,경부선,신도림역,신도림,3338,3400,6738
2016-03-01,,경부선,신도림역,신도림,1964,2119,4083
2016-03-02,,경부선,신도림역,신도림,3689,3774,7463
2016-03-03,,경부선,신도림역,신도림,3968,3907,7875
2016-03-04,,경부선,신도림역,신도림,4165,4306,8471
2016-03-05,,경부선,신도림역,신도림,2465,2959,5424
2016-03-06,,경부선,신도림역,신도림,2278,2334,4612
2016-03-07,,경부선,신도림역,신도림,3858,3915,7773
2016-03-08,,경부선,신도림역,신도림,3874,3731,7605
2016-03-09,,경부선,신도림역,신도림,3712,3827,7539
2016-03-10,,경부선,신도림역,신도림,3781,3724,7505
2016-03-11,,경부선,신도림역,신도림,3802,3887,7689
2016-03-12,,경부선,신도림역,신도림,3037,3417,6454
2016-03-13,,경부선,신도림역,신도림,1973,2271,4244
2016-03-14,,경부선,신도림역,신도림,3935,3909,7844
2016-03-15,,경부선,신도림역,신도림,3924,3969,7893
2016-03-16,,경부선,신도림역,신도림,4067,4043,8110
2016-03-17,,경부선,신도림역,신도림,4113,4173,8286
2016-03-18,,경부선,신도림역,신도림,4243,4238,8481
2016-03-19,,경부선,신도림역,신도림,3748,4059,7807
2016-03-20,,경부선,신도림역,신도림,2223,2456,4679
2016-03-21,,경부선,신도림역,신도림,4023,4147,8170
2016-03-22,,경부선,신도림역,신도림,3921,4024,7945
2016-03-23,,경부선,신도림역,신도림,3897,4051,7948
2016-03-24,,경부선,신도림역,신도림,4006,4067,8073
2016-03-25,,경부선,신도림역,신도림,4100,4130,8230
2016-03-26,,경부선,신도림역,신도림,3122,3470,6592
2016-03-27,,경부선,신도림역,신도림,2317,2481,4798
2016-03-28,,경부선,신도림역,신도림,4118,4050,8168
2016-03-29,,경부선,신도림역,신도림,4021,3951,7972
2016-03-30,,경부선,신도림역,신도림,4117,4201,8318
2016-03-31,,경부선,신도림역,신도림,4163,4170,8333
2016-04-01,,경부선,신도림역,신도림,4417,4526,8943
2016-04-02,,경부선,신도림역,신도림,3634,3987,7621
2016-04-03,,경부선,신도림역,신도림,1987,2231,4218
2016-04-04,,경부선,신도림역,신도림,4247,4387,8634
2016-04-05,,경부선,신도림역,신도림,4202,4196,8398
2016-04-06,,경부선,신도림역,신도림,4202,4350,8552
2016-04-07,,경부선,신도림역,신도림,4115,4298,8413
2016-04-08,,경부선,신도림역,신도림,4132,4349,8481
2016-04-09,,경부선,신도림역,신도림,3008,3533,6541
2016-04-10,,경부선,신도림역,신도림,2215,2634,4849
2016-04-11,,경부선,신도림역,신도림,4083,4226,8309
2016-04-12,,경부선,신도림역,신도림,4269,4367,8636
2016-04-13,,경부선,신도림역,신도림,2704,3051,5755
2016-04-14,,경부선,신도림역,신도림,4027,4266,8293
2016-04-15,,경부선,신도림역,신도림,4257,4486,8743
2016-04-16,,경부선,신도림역,신도림,2676,3191,5867
2016-04-17,,경부선,신도림역,신도림,1995,2130,4125
2016-04-18,,경부선,신도림역,신도림,3847,3774,7621
2016-04-19,,경부선,신도림역,신도림,4283,4045,8328
2016-04-20,,경부선,신도림역,신도림,4070,4193,8263
2016-04-21,,경부선,신도림역,신도림,3812,3930,7742
2016-04-22,,경부선,신도림역,신도림,4224,4358,8582
2016-04-23,,경부선,신도림역,신도림,3395,3598,6993
2016-04-24,,경부선,신도림역,신도림,2449,2632,5081
2016-04-25,,경부선,신도림역,신도림,4215,4192,8407
2016-04-26,,경부선,신도림역,신도림,4431,4475,8906
2016-04-27,,경부선,신도림역,신도림,4335,4427,8762
2016-04-28,,경부선,신도림역,신도림,4355,4460,8815
2016-04-29,,경부선,신도림역,신도림,4375,4619,8994
2016-04-30,,경부선,신도림역,신도림,3334,3771,7105
2016-05-01,,경부선,신도림역,신도림,2445,2705,5150
2016-05-02,,경부선,신도림역,신도림,3943,4060,8003
2016-05-03,,경부선,신도림역,신도림,3197,3463,6660
2016-05-04,,경부선,신도림역,신도림,4437,4515,8952
2016-05-05,,경부선,신도림역,신도림,2572,2825,5397
2016-05-06,,경부선,신도림역,신도림,2384,2568,4952
2016-05-07,,경부선,신도림역,신도림,3029,3422,6451
2016-05-08,,경부선,신도림역,신도림,2315,2650,4965
2016-05-09,,경부선,신도림역,신도림,4302,4416,8718
2016-05-10,,경부선,신도림역,신도림,3730,3929,7659
2016-05-11,,경부선,신도림역,신도림,4477,4533,9010
2016-05-12,,경부선,신도림역,신도림,4260,4339,8599
2016-05-13,,경부선,신도림역,신도림,4416,4716,9132
2016-05-14,,경부선,신도림역,신도림,3339,3739,7078
2016-05-15,,경부선,신도림역,신도림,1847,2239,4086
2016-05-16,,경부선,신도림역,신도림,4248,4358,8606
2016-05-17,,경부선,신도림역,신도림,4398,4463,8861
2016-05-18,,경부선,신도림역,신도림,4438,4508,8946
2016-05-19,,경부선,신도림역,신도림,4184,4342,8526
2016-05-20,,경부선,신도림역,신도림,4342,4630,8972
2016-05-21,,경부선,신도림역,신도림,3607,3981,7588
2016-05-22,,경부선,신도림역,신도림,2530,2572,5102
2016-05-23,,경부선,신도림역,신도림,4184,4372,8556
2016-05-24,,경부선,신도림역,신도림,3799,4064,7863
2016-05-25,,경부선,신도림역,신도림,4482,4720,9202
2016-05-26,,경부선,신도림역,신도림,4315,4586,8901
2016-05-27,,경부선,신도림역,신도림,4408,4663,9071
2016-05-28,,경부선,신도림역,신도림,3515,3895,7410
2016-05-29,,경부선,신도림역,신도림,2620,2667,5287
2016-05-30,,경부선,신도림역,신도림,4488,4546,9034
2016-05-31,,경부선,신도림역,신도림,4540,4584,9124
2016-06-01,,경부선,신도림역,신도림,4595,4731,9326
2016-06-02,,경부선,신도림역,신도림,4503,4508,9011
2016-06-03,,경부선,신도림역,신도림,4597,4606,9203
2016-06-04,,경부선,신도림역,신도림,3421,3525,6946
2016-06-05,,경부선,신도림역,신도림,2461,2531,4992
2016-06-06,,경부선,신도림역,신도림,2568,2670,5238
2016-06-07,,경부선,신도림역,신도림,4621,4662,9283
2016-06-08,,경부선,신도림역,신도림,4867,4788,9655
2016-06-09,,경부선,신도림역,신도림,4670,4719,9389
2016-06-10,,경부선,신도림역,신도림,4796,4859,9655
2016-06-11,,경부선,신도림역,신도림,3375,3619,6994
2016-06-12,,경부선,신도림역,신도림,2604,2597,5201
2016-06-13,,경부선,신도림역,신도림,4634,4667,9301
2016-06-14,,경부선,신도림역,신도림,4589,4670,9259
2016-06-15,,경부선,신도림역,신도림,4150,4341,8491
2016-06-16,,경부선,신도림역,신도림,4753,4558,9311
2016-06-17,,경부선,신도림역,신도림,4890,4765,9655
2016-06-18,,경부선,신도림역,신도림,3710,3859,7569
2016-06-19,,경부선,신도림역,신도림,2605,2848,5453
2016-06-20,,경부선,신도림역,신도림,4621,4677,9298
2016-06-21,,경부선,신도림역,신도림,4670,4679,9349
2016-06-22,,경부선,신도림역,신도림,4368,4473,8841
2016-06-23,,경부선,신도림역,신도림,4592,4651,9243
2016-06-24,,경부선,신도림역,신도림,4649,4664,9313
2016-06-25,,경부선,신도림역,신도림,3872,4091,7963
2016-06-26,,경부선,신도림역,신도림,2886,2814,5700
2016-06-27,,경부선,신도림역,신도림,4606,4598,9204
2016-06-28,,경부선,신도림역,신도림,4566,4712,9278
2016-06-29,,경부선,신도림역,신도림,4709,4596,9305
2016-06-30,,경부선,신도림역,신도림,4570,4592,9162
2016-07-01,,경부선,신도림역,신도림,3993,3905,7898
2016-07-02,,경부선,신도림역,신도림,3496,3303,6799
2016-07-03,,경부선,신도림역,신도림,2447,2188,4635
2016-07-04,,경부선,신도림역,신도림,3972,3999,7971
2016-07-05,,경부선,신도림역,신도림,3629,3862,7491
2016-07-06,,경부선,신도림역,신도림,4522,4644,9166
2016-07-07,,경부선,신도림역,신도림,4599,4537,9136
2016-07-08,,경부선,신도림역,신도림,4662,4573,9235
2016-07-09,,경부선,신도림역,신도림,3216,3446,6662
2016-07-10,,경부선,신도림역,신도림,2375,2433,4808
2016-07-11,,경부선,신도림역,신도림,4477,4312,8789
2016-07-12,,경부선,신도림역,신도림,4488,4421,8909
2016-07-13,,경부선,신도림역,신도림,4588,4640,9228
2016-07-14,,경부선,신도림역,신도림,4692,4506,9198
2016-07-15,,경부선,신도림역,신도림,4511,4637,9148
2016-07-16,,경부선,신도림역,신도림,2598,3163,5761
2016-07-17,,경부선,신도림역,신도림,2371,2567,4938
2016-07-18,,경부선,신도림역,신도림,4467,4481,8948
